varpi,ratio,absolute_defect
4.984095860566448,0.4422644793891525,5.807259086692606e-10
5.003921568627451,0.44035558385427465,5.896933180835872e-10
5.023747276688453,0.4384583855247392,5.987583516519027e-10
5.0435729847494555,0.43657277819096735,6.07921580491641e-10
5.063398692810457,0.43469865669770696,6.171835746960237e-10
5.08322440087146,0.4328359169374487,6.265449032952474e-10
5.103050108932462,0.43098445584362444,6.36006134217512e-10
5.122875816993464,0.42914417138360295,6.455678342499031e-10
5.142701525054466,0.42731496255150075,6.552305689991189e-10
5.162527233115468,0.42549672936082333,6.649949028520441e-10
5.182352941176471,0.42368937283694985,6.748613989361774e-10
5.202178649237473,0.42189279500947763,6.848306190798996e-10
5.2220043572984745,0.4201068989044371,6.949031237725968e-10
5.241830065359477,0.41833158853639113,7.050794721246273e-10
5.261655773420479,0.41656676890043065,7.153602218271363e-10
5.281481481481482,0.414812345964075,7.257459291117238e-10
5.3013071895424835,0.41306822665909215,7.362371487099527e-10
5.321132897603485,0.4113343188732433,7.468344338127138e-10
5.340958605664488,0.40961053144196546,7.575383360294321e-10
5.36078431372549,0.40789677413999936,7.683494053471231e-10
5.3806100217864925,0.4061929576729694,7.79268190089301e-10
5.400435729847494,0.40449899366892683,7.902952368747281e-10
5.420261437908497,0.40281479466986014,8.014310905760203e-10
5.440087145969499,0.4011402741231826,8.126762942780932e-10
5.459912854030501,0.3994753463732009,8.240313892364629e-10
5.479738562091503,0.3978199266525736,8.354969148353914e-10
5.499564270152505,0.3961739310737632,8.470734085458792e-10
5.519389978213508,0.3945372766204885,8.587614058835114e-10
5.53921568627451,0.3929098811391821,8.705614403661449e-10
5.5590413943355115,0.39129166333045773,8.824740434714514e-10
5.578867102396514,0.38968254274059216,8.944997445943027e-10
5.598692810457516,0.3880824397530266,9.066390710040057e-10
5.618518518518519,0.38649127557988944,9.188925478013901e-10
5.6383442265795205,0.384908972253548,9.312606978757361e-10
5.658169934640522,0.3833354526181878,9.4374404186156e-10
5.677995642701525,0.3817706403214276,9.563430980952406e-10
5.697821350762527,0.3802144598059698,9.690583825714965e-10
5.7176470588235295,0.37866683630129033,9.818904088997145e-10
5.737472766884531,0.3771276958153716,9.9483968826012e-10
5.757298474945533,0.3755969651264788,1.0079067293598042e-09
5.777124183006536,0.3740745717749842,1.021092038388593e-09
5.796949891067538,0.37256044405524064,1.0343961189747646e-09
5.81677559912854,0.37105451100750514,1.0478194721406218e-09
5.836601307189542,0.3695567024099167,1.0613625962579043e-09
5.856427015250545,0.36806694877052826,1.0750259870030571e-09
5.876252723311547,0.36658518131939494,1.0888101373123408e-09
5.8960784313725485,0.3651113320007201,1.1027155373367953e-09
5.915904139433551,0.3636453334650608,1.1167426743970511e-09
5.935729847494553,0.36218711906159307,1.1308920329379842e-09
5.955555555555556,0.3607366228304387,1.1451640944832288e-09
5.9753812636165575,0.3592937794950551,1.1595593375895275e-09
5.995206971677559,0.3578585244546869,1.1740782378009413e-09
6.015032679738562,0.3564307937768837,1.1887212676029e-09
6.034858387799564,0.3550105241900811,1.2034888963761013e-09
6.0546840958605666,0.35359765307624785,1.2183815903502669e-09
6.074509803921568,0.35219211846359916,1.233399812557735e-09
6.09433551198257,0.3507938590193761,1.2485440227869128e-09
6.114161220043573,0.34940281404269236,1.2638146775355698e-09
6.133986928104575,0.3480189234574484,1.2792122299639818e-09
6.153812636165577,0.3466421278053126,1.2947371298479279e-09
6.173638344226579,0.3452723682387713,1.3103898235315265e-09
6.193464052287582,0.34390958651424536,1.3261707538799333e-09
6.213289760348584,0.34255372498527675,1.3420803602318731e-09
6.2331154684095855,0.3412047265957816,1.3581190783520342e-09
6.252941176470588,0.3398625348733726,1.3742873403833016e-09
6.27276688453159,0.3385270939227493,1.3905855747988422e-09
