varpi,ratio_at_x_1e-2
2.486056644880174,0.8171165102730882
2.5058823529411764,0.8130293067783534
2.5257080610021787,0.8089426928663795
2.5455337690631805,0.804858447498988
2.5653594771241828,0.8007782305762456
2.585185185185185,0.7967035901345424
2.6050108932461873,0.792635969098033
2.6248366013071895,0.788576711612419
2.6446623093681914,0.7845270689881034
2.6644880174291936,0.7804882052779291
2.684313725490196,0.7764612025130251
2.704139433551198,0.7724470656187027
2.7239651416122004,0.7684467270308776
2.7437908496732026,0.7644610510321269
2.7636165577342044,0.7604908378252112
2.7834422657952067,0.7565368273607094
2.803267973856209,0.7525997029343066
2.823093681917211,0.7486800945682454
2.8429193899782135,0.7447785821904915
2.8627450980392153,0.7408956986242756
2.8825708061002175,0.7370319323998329
2.90239651416122,0.7331877303993968
2.922222222222222,0.7293635003457728
2.942047930283224,0.7255596131441496
2.961873638344226,0.721776405086176
2.9816993464052284,0.718014179924749
3.0015250544662306,0.7142732108274111
3.021350762527233,0.7105537422157487
3.041176470588235,0.706855991497709
3.061002178649237,0.7031801506993092
3.080827886710239,0.699526388001804
3.1006535947712415,0.6958948491899857
3.1204793028322437,0.6922856590169388
3.140305010893246,0.6886989224902312
3.1601307189542482,0.6851347260842136
3.17995642701525,0.6815931388828055
3.1997821350762523,0.678074213656872
3.2196078431372546,0.6745779878800445
3.239433551198257,0.6711044846865932
3.259259259259259,0.6676537137747441
3.279084967320261,0.6642256722586191
3.298910675381263,0.6608203454717849
3.3187363834422654,0.6574377077252169
3.3385620915032677,0.654077723022307
3.35838779956427,0.6507403457333919
3.378213507625272,0.647425521232125
3.398039215686274,0.644133186495876
3.4178649237472762,0.6408632706722116
3.4376906318082785,0.6376156956133874
3.4575163398692808,0.6343903763806673
3.477342047930283,0.6311872217201778
3.497167755991285,0.6280061345119035
3.516993464052287,0.6248470121933368
3.5368191721132893,0.6217097471592054
3.5566448801742916,0.6185942271386154
3.576470588235294,0.6155003355508755
3.596296296296296,0.612427951841186
3.616122004357298,0.6093769517973177
3.6359477124183,0.6063472078483301
3.6557734204793024,0.6033385893463279
3.6755991285403047,0.6003509628321896
3.695424836601307,0.5973841922861529
3.7152505446623088,0.5944381393640907
3.735076252723311,0.5915126636202624
3.7549019607843133,0.5886076227172825
3.7747276688453155,0.5857228726240055
3.7945533769063178,0.5828582678019876
3.81437908496732,0.5800136613811473
3.834204793028322,0.5771889053252143
3.854030501089324,0.5743838505875203
3.8738562091503264,0.5715983472576577
3.8936819172113286,0.5688322446995002
3.913507625272331,0.5660853916810542
3.933333333333333,0.5633576364965819
3.953159041394335,0.5606488270814141
3.972984749455337,0.5579588111198494
3.9928104575163395,0.555287436146509
4.012636165577342,0.5526345496415044
4.032461873638344,0.5499999991197477
4.052287581699346,0.5473836322147223
4.072113289760348,0.5447852967570118
4.091938997821351,0.5422048408478688
4.1117647058823525,0.5396421129280917
4.131590413943355,0.5370969618424605
4.151416122004357,0.5345692368999719
4.171241830065359,0.5320587879301003
4.191067538126362,0.5295654653352974
4.210893246187363,0.5270891201399344
4.230718954248366,0.5246296040358777
4.250544662309368,0.5221867694248818
4.27037037037037,0.5197604694579688
4.290196078431372,0.5173505580719592
4.310021786492374,0.5149568900233084
4.329847494553377,0.5125793209193946
4.349673202614379,0.5102177072473973
4.369498910675381,0.5078719064008962
4.389324618736383,0.5055417767043163
4.409150326797385,0.5032271774353375
4.428976034858388,0.5009279688453778
4.44880174291939,0.4986440121782599
4.468627450980392,0.49637516968715656
4.488453159041394,0.4941213046499151
4.508278867102396,0.49188228138284684
4.528104575163399,0.4896579652530695
4.5479302832244,0.48744822268948285
4.567755991285403,0.4852529211924533
4.587581699346405,0.483071929342283
4.607407407407407,0.48090511680652903
4.627233115468409,0.4787523543462408
4.647058823529411,0.47661351382117684
4.666884531590414,0.474488468194059
4.686710239651416,0.47237709153392204
4.7065359477124185,0.4702792590186086
4.72636165577342,0.4681948469364625
4.746187363834422,0.46612373268726603
4.766013071895425,0.46406579478246746
4.785838779956427,0.46202091284474156
4.805664488017429,0.45998896760692215
4.825490196078431,0.4579698409103477
4.845315904139433,0.45596341570265436
4.865141612200436,0.4539695760350519
4.884967320261437,0.4519882070591157
4.90479302832244,0.45001919502312426
4.924618736383442,0.44806242726797496
4.944444444444445,0.4461177922227013
4.9642701525054465,0.44418517939962354
4.984095860566448,0.44226447938915253
5.003921568627451,0.44035558385427465
5.023747276688453,0.43845838552473915
5.0435729847494555,0.43657277819096735
5.063398692810457,0.434698656697707
5.08322440087146,0.4328359169374487
5.103050108932462,0.43098445584362444
5.122875816993464,0.4291441713836029
5.142701525054466,0.42731496255150075
5.162527233115468,0.42549672936082333
5.182352941176471,0.4236893728369498
5.202178649237473,0.4218927950094776
5.2220043572984745,0.4201068989044371
5.241830065359477,0.4183315885363912
5.261655773420479,0.4165667689004306
5.281481481481482,0.414812345964075
5.3013071895424835,0.41306822665909215
5.321132897603485,0.4113343188732433
5.340958605664488,0.40961053144196546
5.36078431372549,0.40789677413999936
5.3806100217864925,0.4061929576729694
5.400435729847494,0.4044989936689269
5.420261437908497,0.40281479466986014
5.440087145969499,0.4011402741231826
5.459912854030501,0.39947534637320087
5.479738562091503,0.3978199266525736
5.499564270152505,0.3961739310737632
5.519389978213508,0.3945372766204885
5.53921568627451,0.39290988113918207
5.5590413943355115,0.39129166333045773
5.578867102396514,0.3896825427405922
5.598692810457516,0.3880824397530266
5.618518518518519,0.38649127557988944
5.6383442265795205,0.384908972253548
5.658169934640522,0.38333545261818786
5.677995642701525,0.3817706403214276
5.697821350762527,0.3802144598059698
5.7176470588235295,0.37866683630129033
5.737472766884531,0.3771276958153716
5.757298474945533,0.3755969651264788
5.777124183006536,0.3740745717749842
5.796949891067538,0.37256044405524064
5.81677559912854,0.37105451100750514
5.836601307189542,0.3695567024099167
5.856427015250545,0.36806694877052826
5.876252723311547,0.3665851813193949
5.8960784313725485,0.3651113320007201
5.915904139433551,0.3636453334650608
5.935729847494553,0.36218711906159307
5.955555555555556,0.3607366228304387
5.9753812636165575,0.3592937794950551
5.995206971677559,0.3578585244546869
6.015032679738562,0.3564307937768837
6.034858387799564,0.3550105241900811
6.0546840958605666,0.35359765307624785
6.074509803921568,0.3521921184635992
6.09433551198257,0.35079385901937615
6.114161220043573,0.34940281404269236
6.133986928104575,0.3480189234574484
6.153812636165577,0.34664212780531267
6.173638344226579,0.3452723682387713
6.193464052287582,0.3439095865142453
6.213289760348584,0.3425537249852767
6.2331154684095855,0.3412047265957816
6.252941176470588,0.3398625348733726
6.27276688453159,0.3385270939227494
6.292592592592593,0.3371983484191565
6.3124183006535945,0.335876243601911
6.332244008714596,0.3345607252679957
6.352069716775599,0.3332517397657222
6.371895424836601,0.3319492339884611
6.391721132897604,0.3306531553684384
6.411546840958605,0.3293634518706008
6.431372549019607,0.32808007198654576
6.45119825708061,0.3268029647285203
6.471023965141612,0.32553207962348435
6.490849673202614,0.32426736670724055
6.510675381263616,0.32300877651862925
6.530501089324618,0.321756260093789
6.550326797385621,0.3205097689604813
6.5701525054466225,0.3192692551324799
6.589978213507625,0.3180346711040232
6.609803921568627,0.3168059698443313
6.62962962962963,0.3155831047921844
6.649455337690632,0.31436602985056467
6.669281045751633,0.31315469938135976
6.689106753812636,0.3119490682001272
6.708932461873638,0.31074909157092073
6.728758169934641,0.309554725201176
6.748583877995642,0.3083659252366568
6.768409586056644,0.30718264825646013
6.788235294117647,0.30600485126808047
6.808061002178649,0.3048324917025325
6.827886710239651,0.30366552740953073
6.847712418300653,0.30250391665272686
6.867538126361655,0.30134761810500404
6.887363834422658,0.3001965908438265
6.90718954248366,0.29905079434664533
6.927015250544662,0.2979101884863586
6.946840958605664,0.29677473352682654
6.966666666666667,0.29564439011843985
6.986492374727669,0.2945191192937423
7.00631808278867,0.29339888246310464
7.026143790849673,0.29228364141045177
7.045969498910675,0.2911733582890414
7.065795206971678,0.29006799561729313
7.085620915032679,0.28896751627466877
7.105446623093681,0.2878718834976016
7.125272331154684,0.2867810608754764
7.145098039215686,0.28569501234665695
7.1649237472766885,0.28461370219456256
7.18474945533769,0.2835370950437921
7.204575163398692,0.28246515585629517
7.224400871459695,0.28139784992759
7.244226579520697,0.2803351428830274
7.264052287581699,0.27927700067410033
7.283877995642701,0.27822338957479825
7.303703703703703,0.27717427617800644
7.323529411764706,0.2761296273919487
7.343355119825707,0.2750894104366741
7.36318082788671,0.2740535928405861
7.383006535947712,0.2730221424370147
7.402832244008715,0.2719950273608297
7.4226579520697165,0.2709722160450964
7.442483660130718,0.2699536772177711
7.462309368191721,0.26893937989843764
7.482135076252723,0.26792929339508426
7.5019607843137255,0.2669233873009186
7.521786492374727,0.26592163149122294
7.541612200435729,0.26492399612024725
7.561437908496732,0.26393045161814005
7.581263616557734,0.2629409686879178
7.601089324618736,0.2619555183024697
7.620915032679738,0.2609740717016007
7.64074074074074,0.2599966003891096
7.660566448801743,0.25902307612990333
7.6803921568627445,0.2580534709471462
7.700217864923747,0.2570877571194441
7.720043572984749,0.2561259071780629
7.739869281045752,0.25516789390418093
7.7596949891067535,0.25421369032617513
7.779520697167755,0.2532632697169394
7.799346405228758,0.2523166055912368
7.81917211328976,0.2513736717030832
7.8389978213507625,0.25043444204316295
7.858823529411764,0.2494988908362759
7.878649237472766,0.24856699253881567
7.898474945533769,0.2476387218362782
7.918300653594771,0.246714053640801
7.938126361655773,0.24579296308873166
7.957952069716775,0.2448754255382263
7.977777777777777,0.24396141656687684
7.99760348583878,0.24305091196936715
8.017429193899781,0.24214388775515763
8.037254901960784,0.24124032014619703
8.057080610021785,0.24034018557466333
8.076906318082788,0.23944346068073014
8.09673202614379,0.23855012231036168
8.116557734204791,0.23766014751313314
8.136383442265794,0.23677351354007745
8.156209150326797,0.2358901978415588
8.1760348583878,0.2350101780651706
8.1958605664488,0.2341334320536595
8.215686274509803,0.23325993784287324
8.235511982570806,0.23238967365973473
8.255337690631807,0.23152261792023898
8.27516339869281,0.23065874922747426
8.294989106753812,0.22979804636966752
8.314814814814813,0.22894048831825253
8.334640522875816,0.22808605422596098
8.354466230936819,0.22723472342493709
8.374291938997821,0.22638647542487378
8.394117647058822,0.22554128991117145
