x,M_ext_over_x6
0.6621208546318131,-0.0001790726288067385
0.6652023825110122,-0.00017888902793956882
0.6682839103902113,-0.00017870564868559792
0.6713654382694104,-0.00017852249071553867
0.6744469661486096,-0.00017833955370045334
0.6775284940278087,-0.00017815683731175322
0.6806100219070078,-0.00017797434122119823
0.6836915497862068,-0.0001777920651008966
0.686773077665406,-0.00017761000862330422
0.6898546055446051,-0.0001774281714612246
0.6929361334238042,-0.00017724655328780822
0.6960176613030034,-0.0001770651537765522
0.6990991891822024,-0.00017688397260129997
0.7021807170614015,-0.00017670300943624078
0.7052622449406006,-0.00017652226395590932
0.7083437728197998,-0.00017634173583518542
0.7114253006989989,-0.00017616142474929364
0.7145068285781979,-0.0001759813303738026
0.717588356457397,-0.00017580145238462518
0.7206698843365962,-0.0001756217904580174
0.7237514122157953,-0.0001754423442705787
0.7268329400949944,-0.000175263113499251
0.7299144679741935,-0.0001750840978213188
0.7329959958533926,-0.00017490529691440834
0.7360775237325917,-0.0001747267104564875
0.7391590516117909,-0.0001745483381258654
0.74224057949099,-0.00017437017960119183
0.7453221073701891,-0.000174192234561457
0.7484036352493881,-0.00017401450268599123
0.7514851631285873,-0.00017383698365446435
0.7545666910077864,-0.00017365967714688544
0.7576482188869855,-0.00017348258284360243
0.7607297467661847,-0.0001733057004253018
0.7638112746453837,-0.00017312902957300797
0.7668928025245828,-0.0001729525699680832
0.7699743304037819,-0.0001727763212922269
0.7730558582829811,-0.00017260028322747557
0.7761373861621802,-0.00017242445545620217
0.7792189140413793,-0.0001722488376611158
0.7823004419205783,-0.00017207342952526138
0.7853819697997775,-0.0001718982307320192
0.7884634976789766,-0.0001717232409651046
0.7915450255581757,-0.00017154845990856752
0.7946265534373749,-0.0001713738872467922
0.7977080813165739,-0.00017119952266449672
0.800789609195773,-0.0001710253658467326
0.8038711370749722,-0.00017085141647888458
0.8069526649541713,-0.00017067767424667007
0.8100341928333704,-0.00017050413883613888
0.8131157207125694,-0.00017033080993367273
0.8161972485917686,-0.00017015768722598507
0.8192787764709677,-0.00016998477040012044
0.8223603043501668,-0.00016981205914345427
0.825441832229366,-0.00016963955314369252
0.828523360108565,-0.0001694672520888712
0.8316048879877641,-0.000169295155667356
0.8346864158669632,-0.00016912326356784206
0.8377679437461624,-0.00016895157547935338
0.8408494716253615,-0.00016878009109124264
0.8439309995045606,-0.00016860881009319077
0.8470125273837597,-0.00016843773217520644
0.8500940552629588,-0.0001682668570276259
0.8531755831421579,-0.0001680961843411124
0.856257111021357,-0.0001679257138066561
0.8593386389005562,-0.00016775544511557334
0.8624201667797552,-0.00016758537795950654
0.8655016946589543,-0.00016741551203042378
0.8685832225381535,-0.00016724584702061828
0.8716647504173526,-0.00016707638262270828
0.8747462782965517,-0.00016690711852963643
0.8778278061757508,-0.00016673805443466952
0.8809093340549499,-0.0001665691900313982
0.883990861934149,-0.00016640052501373648
0.8870723898133481,-0.0001662320590759214
0.8901539176925473,-0.00016606379191251268
0.8932354455717464,-0.00016589572321839234
0.8963169734509454,-0.00016572785268876444
0.8993985013301445,-0.0001655601800191544
0.9024800292093437,-0.00016539270490540905
0.9055615570885428,-0.000165225427043696
0.9086430849677419,-0.0001650583461305033
0.911724612846941,-0.0001648914618626392
0.9148061407261401,-0.00016472477393723157
0.9178876686053392,-0.0001645582820517278
0.9209691964845383,-0.00016439198590389426
0.9240507243637375,-0.00016422588519181597
0.9271322522429365,-0.00016405997961389625
0.9302137801221356,-0.0001638942688688564
0.9332953080013348,-0.00016372875265573518
0.9363768358805339,-0.00016356343067388876
0.939458363759733,-0.00016339830262299
0.9425398916389321,-0.00016323336820302836
0.9456214195181312,-0.00016306862711430937
0.9487029473973303,-0.00016290407905745436
0.9517844752765294,-0.0001627397237334001
0.9548660031557286,-0.00016257556084339842
0.9579475310349277,-0.00016241159008901582
0.9610290589141267,-0.0001622478111721332
0.9641105867933258,-0.00016208422379494536
0.967192114672525,-0.00016192082765996085
0.9702736425517241,-0.0001617576224700014
0.9733551704309232,-0.00016159460792820171
0.9764366983101224,-0.00016143178373800903
0.9795182261893214,-0.00016126914960318283
0.9825997540685205,-0.00016110670522779445
0.9856812819477196,-0.00016094445031622663
0.9887628098269188,-0.00016078238457317343
0.9918443377061179,-0.0001606205077036396
0.9949258655853169,-0.00016045881941294024
0.9980073934645161,-0.00016029731940670077
1.001088921343715,-0.00016013600739085617
1.0041704492229142,-0.00015997488307165086
1.0072519771021133,-0.00015981394615563826
1.0103335049813125,-0.00015965319634968052
1.0134150328605116,-0.00015949263336094814
1.0164965607397107,-0.00015933225689691952
1.0195780886189096,-0.00015917206666538078
1.0226596164981088,-0.00015901206237442525
1.025741144377308,-0.00015885224373245324
1.028822672256507,-0.00015869261044817163
1.0319042001357062,-0.00015853316223059352
1.0349857280149053,-0.000158373898789038
1.0380672558941044,-0.00015821481983312953
1.0411487837733036,-0.00015805592507279792
1.0442303116525027,-0.00015789721421827774
1.0473118395317018,-0.00015773868698010815
1.0503933674109007,-0.00015758034306913234
1.0534748952900999,-0.00015742218219649744
1.056556423169299,-0.00015726420407365398
1.0596379510484981,-0.00015710640841235565
1.0627194789276972,-0.00015694879492465883
1.0658010068068964,-0.00015679136332292248
1.0688825346860955,-0.00015663411331980756
1.0719640625652946,-0.00015647704462827677
1.0750455904444938,-0.00015632015696159427
1.078127118323693,-0.00015616345003332524
1.081208646202892,-0.00015600692355733563
1.084290174082091,-0.00015585057724779174
1.08737170196129,-0.0001556944108191599
1.0904532298404892,-0.00015553842398620616
1.0935347577196883,-0.00015538261646399595
1.0966162855988875,-0.0001552269879678937
1.0996978134780866,-0.00015507153821356254
1.1027793413572857,-0.00015491626691696385
1.1058608692364849,-0.0001547611737943572
1.108942397115684,-0.00015460625856229964
