varpi,attached_upper,detached_lower,detached_upper
0.0,2.785293563405282,nan,nan
0.0022222222222222222,2.785293563405282,nan,nan
0.0044444444444444444,2.785293563405282,nan,nan
0.006666666666666666,2.785293563405282,nan,nan
0.008888888888888889,2.785293563405282,nan,nan
0.011111111111111112,2.785293563405282,nan,nan
0.013333333333333332,2.785293563405282,nan,nan
0.015555555555555555,2.785293563405282,nan,nan
0.017777777777777778,2.785293563405282,nan,nan
0.02,2.785293563405282,nan,nan
0.022222222222222223,2.785293563405282,nan,nan
0.024444444444444446,2.785293563405282,nan,nan
0.026666666666666665,2.785293563405282,nan,nan
0.028888888888888888,2.785293563405282,nan,nan
0.03111111111111111,2.785293563405282,nan,nan
0.03333333333333333,2.785293563405282,nan,nan
0.035555555555555556,2.785293563405282,nan,nan
0.03777777777777778,2.785293563405282,nan,nan
0.04,2.785293563405282,nan,nan
0.042222222222222223,2.785293563405282,nan,nan
0.044444444444444446,2.785293563405282,nan,nan
0.04666666666666667,2.785293563405282,nan,nan
0.04888888888888889,2.785293563405282,nan,nan
0.051111111111111114,2.785293563405282,nan,nan
0.05333333333333333,2.785293563405282,nan,nan
0.05555555555555555,2.785293563405282,nan,nan
0.057777777777777775,2.785293563405282,nan,nan
0.06,2.785293563405282,nan,nan
0.06222222222222222,2.785293563405282,nan,nan
0.06444444444444444,2.785293563405282,nan,nan
0.06666666666666667,2.785293563405282,nan,nan
0.06888888888888889,2.785293563405282,nan,nan
0.07111111111111111,2.785293563405282,nan,nan
0.07333333333333333,2.785293563405282,nan,nan
0.07555555555555556,2.785293563405282,nan,nan
0.07777777777777778,2.785293563405282,nan,nan
0.08,2.785293563405282,nan,nan
0.08222222222222222,2.785293563405282,nan,nan
0.08444444444444445,2.785293563405282,nan,nan
0.08666666666666667,2.785293563405282,nan,nan
0.08888888888888889,2.785293563405282,nan,nan
0.09111111111111111,2.785293563405282,nan,nan
0.09333333333333334,2.785293563405282,nan,nan
0.09555555555555556,2.785293563405282,nan,nan
0.09777777777777778,2.785293563405282,nan,nan
0.1,2.785293563405282,nan,nan
0.10222222222222223,2.785293563405282,nan,nan
